intent,question,answer,label,clean_question,clean_answer
gagal_sinkron_satusehat,Sistem tidak bisa kirim data ke SATUSEHAT. (case 14),Pastikan koneksi ke server SATUSEHAT aktif dan stabil.,"Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",sistem tidak bisa kirim data ke satusehat case,pastikan koneksi ke server satusehat aktif dan stabil
gagal_sinkron_satusehat,Sistem tidak bisa kirim data ke SATUSEHAT. (case 14),"Periksa apakah data pasien sudah lengkap (NIK, tanggal lahir, alamat).","Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",sistem tidak bisa kirim data ke satusehat case,periksa apakah data pasien sudah lengkap nik tanggal lahir alamat
gagal_sinkron_satusehat,Sistem tidak bisa kirim data ke SATUSEHAT. (case 14),Coba lakukan sinkronisasi ulang dari menu pendaftaran pasien.,"Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",sistem tidak bisa kirim data ke satusehat case,coba lakukan sinkronisasi ulang dari menu pendaftaran pasien
gagal_simpan_data,Kenapa data pasien baru tidak bisa disimpan? (case 15),"Pastikan semua kolom wajib sudah diisi dengan benar (nama, NIK, tanggal lahir, nomor HP).","Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",kenapa data pasien baru tidak bisa disimpan case,pastikan semua kolom wajib sudah diisi dengan benar nama nik tanggal lahir nomor hp
gagal_simpan_data,Kenapa data pasien baru tidak bisa disimpan? (case 15),Cek apakah data pasien sudah ada sebelumnya untuk menghindari duplikasi.,"Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",kenapa data pasien baru tidak bisa disimpan case,cek apakah data pasien sudah ada sebelumnya untuk menghindari duplikasi
gagal_simpan_data,Kenapa data pasien baru tidak bisa disimpan? (case 15),Coba refresh halaman atau login ulang jika tombol simpan masih tidak berfungsi.,"Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",kenapa data pasien baru tidak bisa disimpan case,coba refresh halaman atau login ulang jika tombol simpan masih tidak berfungsi
gagal_simpan_data,"Sistem error saat menyimpan data pasien, apa solusinya? (case 15)","Pastikan semua kolom wajib sudah diisi dengan benar (nama, NIK, tanggal lahir, nomor HP).","Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",sistem error saat menyimpan data pasien apa solusinya case,pastikan semua kolom wajib sudah diisi dengan benar nama nik tanggal lahir nomor hp
gagal_simpan_data,"Sistem error saat menyimpan data pasien, apa solusinya? (case 15)",Cek apakah data pasien sudah ada sebelumnya untuk menghindari duplikasi.,"Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",sistem error saat menyimpan data pasien apa solusinya case,cek apakah data pasien sudah ada sebelumnya untuk menghindari duplikasi
gagal_simpan_data,"Sistem error saat menyimpan data pasien, apa solusinya? (case 15)",Coba refresh halaman atau login ulang jika tombol simpan masih tidak berfungsi.,"Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",sistem error saat menyimpan data pasien apa solusinya case,coba refresh halaman atau login ulang jika tombol simpan masih tidak berfungsi
gagal_simpan_data,Kenapa tombol simpan tidak berfungsi? (case 15),"Pastikan semua kolom wajib sudah diisi dengan benar (nama, NIK, tanggal lahir, nomor HP).","Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",kenapa tombol simpan tidak berfungsi case,pastikan semua kolom wajib sudah diisi dengan benar nama nik tanggal lahir nomor hp
gagal_simpan_data,Kenapa tombol simpan tidak berfungsi? (case 15),Cek apakah data pasien sudah ada sebelumnya untuk menghindari duplikasi.,"Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",kenapa tombol simpan tidak berfungsi case,cek apakah data pasien sudah ada sebelumnya untuk menghindari duplikasi
gagal_simpan_data,Kenapa tombol simpan tidak berfungsi? (case 15),Coba refresh halaman atau login ulang jika tombol simpan masih tidak berfungsi.,"Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",kenapa tombol simpan tidak berfungsi case,coba refresh halaman atau login ulang jika tombol simpan masih tidak berfungsi
cetak_gagal,"Saya tidak bisa mencetak surat kontrol pasien, bagaimana solusinya? (case 15)",Periksa apakah nomor rekam medis dan nomor surat kontrol sudah valid.,"Surat Kontrol Non BPJS, Pendaftaran Rawat Jalan, Update Data Pendaftaran",saya tidak bisa mencetak surat kontrol pasien bagaimana solusinya case,periksa apakah nomor rm dan nomor surat kontrol sudah valid
cetak_gagal,"Saya tidak bisa mencetak surat kontrol pasien, bagaimana solusinya? (case 15)",Pastikan koneksi printer berjalan normal dan driver terpasang dengan benar.,"Surat Kontrol Non BPJS, Pendaftaran Rawat Jalan, Update Data Pendaftaran",saya tidak bisa mencetak surat kontrol pasien bagaimana solusinya case,pastikan koneksi printer berjalan normal dan driver terpasang dengan benar
cetak_gagal,"Saya tidak bisa mencetak surat kontrol pasien, bagaimana solusinya? (case 15)",Coba cetak ulang setelah melakukan refresh data.,"Surat Kontrol Non BPJS, Pendaftaran Rawat Jalan, Update Data Pendaftaran",saya tidak bisa mencetak surat kontrol pasien bagaimana solusinya case,coba cetak ulang setelah melakukan refresh data
cetak_gagal,Kenapa nota registrasi tidak bisa dicetak? (case 15),Periksa apakah nomor rekam medis dan nomor surat kontrol sudah valid.,"Surat Kontrol Non BPJS, Pendaftaran Rawat Jalan, Update Data Pendaftaran",kenapa nota registrasi tidak bisa dicetak case,periksa apakah nomor rm dan nomor surat kontrol sudah valid
cetak_gagal,Kenapa nota registrasi tidak bisa dicetak? (case 15),Pastikan koneksi printer berjalan normal dan driver terpasang dengan benar.,"Surat Kontrol Non BPJS, Pendaftaran Rawat Jalan, Update Data Pendaftaran",kenapa nota registrasi tidak bisa dicetak case,pastikan koneksi printer berjalan normal dan driver terpasang dengan benar
cetak_gagal,Kenapa nota registrasi tidak bisa dicetak? (case 15),Coba cetak ulang setelah melakukan refresh data.,"Surat Kontrol Non BPJS, Pendaftaran Rawat Jalan, Update Data Pendaftaran",kenapa nota registrasi tidak bisa dicetak case,coba cetak ulang setelah melakukan refresh data
cetak_gagal,Printer tidak merespons saat mencetak ID card pasien. (case 15),Periksa apakah nomor rekam medis dan nomor surat kontrol sudah valid.,"Surat Kontrol Non BPJS, Pendaftaran Rawat Jalan, Update Data Pendaftaran",printer tidak merespons saat mencetak id card pasien case,periksa apakah nomor rm dan nomor surat kontrol sudah valid
cetak_gagal,Printer tidak merespons saat mencetak ID card pasien. (case 15),Pastikan koneksi printer berjalan normal dan driver terpasang dengan benar.,"Surat Kontrol Non BPJS, Pendaftaran Rawat Jalan, Update Data Pendaftaran",printer tidak merespons saat mencetak id card pasien case,pastikan koneksi printer berjalan normal dan driver terpasang dengan benar
cetak_gagal,Printer tidak merespons saat mencetak ID card pasien. (case 15),Coba cetak ulang setelah melakukan refresh data.,"Surat Kontrol Non BPJS, Pendaftaran Rawat Jalan, Update Data Pendaftaran",printer tidak merespons saat mencetak id card pasien case,coba cetak ulang setelah melakukan refresh data
status_booking_salah,"Pasien sudah bayar via Xendit, tapi status booking masih pending. (case 15)","Coba lakukan refresh data di menu Booking Online, pastikan pembayaran sudah masuk.",Booking Online,pasien sudah bayar via xendit tapi status booking masih pending case,coba lakukan refresh data di menu booking online pastikan pembayaran sudah masuk
status_booking_salah,"Pasien sudah bayar via Xendit, tapi status booking masih pending. (case 15)","Jika status masih salah, cek laporan pembayaran Xendit.",Booking Online,pasien sudah bayar via xendit tapi status booking masih pending case,jika status masih salah cek laporan pembayaran xendit
status_booking_salah,"Pasien sudah bayar via Xendit, tapi status booking masih pending. (case 15)",Hubungi bagian administrasi keuangan jika transaksi sudah benar tapi status belum sesuai.,Booking Online,pasien sudah bayar via xendit tapi status booking masih pending case,hubungi bagian administrasi keuangan jika transaksi sudah benar tapi status belum sesuai
status_booking_salah,Kenapa status booking pasien berubah jadi batal padahal sudah konfirmasi? (case 15),"Coba lakukan refresh data di menu Booking Online, pastikan pembayaran sudah masuk.",Booking Online,kenapa status booking pasien berubah jadi batal padahal sudah konfirmasi case,coba lakukan refresh data di menu booking online pastikan pembayaran sudah masuk
status_booking_salah,Kenapa status booking pasien berubah jadi batal padahal sudah konfirmasi? (case 15),"Jika status masih salah, cek laporan pembayaran Xendit.",Booking Online,kenapa status booking pasien berubah jadi batal padahal sudah konfirmasi case,jika status masih salah cek laporan pembayaran xendit
status_booking_salah,Kenapa status booking pasien berubah jadi batal padahal sudah konfirmasi? (case 15),Hubungi bagian administrasi keuangan jika transaksi sudah benar tapi status belum sesuai.,Booking Online,kenapa status booking pasien berubah jadi batal padahal sudah konfirmasi case,hubungi bagian administrasi keuangan jika transaksi sudah benar tapi status belum sesuai
status_booking_salah,"Booking online tidak sesuai dengan status pembayaran, bagaimana? (case 15)","Coba lakukan refresh data di menu Booking Online, pastikan pembayaran sudah masuk.",Booking Online,booking online tidak sesuai dengan status pembayaran bagaimana case,coba lakukan refresh data di menu booking online pastikan pembayaran sudah masuk
status_booking_salah,"Booking online tidak sesuai dengan status pembayaran, bagaimana? (case 15)","Jika status masih salah, cek laporan pembayaran Xendit.",Booking Online,booking online tidak sesuai dengan status pembayaran bagaimana case,jika status masih salah cek laporan pembayaran xendit
status_booking_salah,"Booking online tidak sesuai dengan status pembayaran, bagaimana? (case 15)",Hubungi bagian administrasi keuangan jika transaksi sudah benar tapi status belum sesuai.,Booking Online,booking online tidak sesuai dengan status pembayaran bagaimana case,hubungi bagian administrasi keuangan jika transaksi sudah benar tapi status belum sesuai
jadwal_dokter_tidak_muncul,Kenapa jadwal dokter tidak tampil di sistem? (case 15),"Periksa filter tanggal dan poli, pastikan sudah sesuai.","Jadwal Dokter, Generate Jadwal Dokter, Cuti Dokter",kenapa jadwal dokter tidak tampil di sistem case,periksa filter tanggal dan poli pastikan sudah sesuai
jadwal_dokter_tidak_muncul,Kenapa jadwal dokter tidak tampil di sistem? (case 15),Cek apakah dokter sedang cuti atau jadwal belum digenerate.,"Jadwal Dokter, Generate Jadwal Dokter, Cuti Dokter",kenapa jadwal dokter tidak tampil di sistem case,cek apakah dokter sedang cuti atau jadwal belum digenerate
jadwal_dokter_tidak_muncul,Kenapa jadwal dokter tidak tampil di sistem? (case 15),"Jika masih tidak muncul, lakukan refresh halaman atau hubungi admin jadwal dokter.","Jadwal Dokter, Generate Jadwal Dokter, Cuti Dokter",kenapa jadwal dokter tidak tampil di sistem case,jika masih tidak muncul lakukan refresh halaman atau hubungi admin jadwal dokter
jadwal_dokter_tidak_muncul,Filter poli sudah dipilih tapi jadwal dokter tidak keluar. (case 15),"Periksa filter tanggal dan poli, pastikan sudah sesuai.","Jadwal Dokter, Generate Jadwal Dokter, Cuti Dokter",filter poli sudah dipilih tapi jadwal dokter tidak keluar case,periksa filter tanggal dan poli pastikan sudah sesuai
jadwal_dokter_tidak_muncul,Filter poli sudah dipilih tapi jadwal dokter tidak keluar. (case 15),Cek apakah dokter sedang cuti atau jadwal belum digenerate.,"Jadwal Dokter, Generate Jadwal Dokter, Cuti Dokter",filter poli sudah dipilih tapi jadwal dokter tidak keluar case,cek apakah dokter sedang cuti atau jadwal belum digenerate
jadwal_dokter_tidak_muncul,Filter poli sudah dipilih tapi jadwal dokter tidak keluar. (case 15),"Jika masih tidak muncul, lakukan refresh halaman atau hubungi admin jadwal dokter.","Jadwal Dokter, Generate Jadwal Dokter, Cuti Dokter",filter poli sudah dipilih tapi jadwal dokter tidak keluar case,jika masih tidak muncul lakukan refresh halaman atau hubungi admin jadwal dokter
jadwal_dokter_tidak_muncul,Tidak bisa melihat jadwal dokter untuk tanggal tertentu. (case 15),"Periksa filter tanggal dan poli, pastikan sudah sesuai.","Jadwal Dokter, Generate Jadwal Dokter, Cuti Dokter",tidak bisa melihat jadwal dokter untuk tanggal tertentu case,periksa filter tanggal dan poli pastikan sudah sesuai
jadwal_dokter_tidak_muncul,Tidak bisa melihat jadwal dokter untuk tanggal tertentu. (case 15),Cek apakah dokter sedang cuti atau jadwal belum digenerate.,"Jadwal Dokter, Generate Jadwal Dokter, Cuti Dokter",tidak bisa melihat jadwal dokter untuk tanggal tertentu case,cek apakah dokter sedang cuti atau jadwal belum digenerate
jadwal_dokter_tidak_muncul,Tidak bisa melihat jadwal dokter untuk tanggal tertentu. (case 15),"Jika masih tidak muncul, lakukan refresh halaman atau hubungi admin jadwal dokter.","Jadwal Dokter, Generate Jadwal Dokter, Cuti Dokter",tidak bisa melihat jadwal dokter untuk tanggal tertentu case,jika masih tidak muncul lakukan refresh halaman atau hubungi admin jadwal dokter
antrian_tidak_update,Status antrian pasien tidak berubah warnanya. (case 15),Gunakan tombol refresh untuk memperbarui status antrian.,"Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",status antrian pasien tidak berubah warnanya case,gunakan tombol refresh untuk memperbarui status antrian
antrian_tidak_update,Status antrian pasien tidak berubah warnanya. (case 15),Pastikan status pelayanan pasien sudah diperbarui oleh petugas.,"Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",status antrian pasien tidak berubah warnanya case,pastikan status pelayanan pasien sudah diperbarui oleh petugas
antrian_tidak_update,Status antrian pasien tidak berubah warnanya. (case 15),Cek koneksi jaringan agar sinkronisasi antrian berjalan normal.,"Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",status antrian pasien tidak berubah warnanya case,cek koneksi jaringan agar sinkronisasi antrian berjalan normal
antrian_tidak_update,Kenapa pasien masih terlihat belum dilayani padahal sudah masuk poli? (case 15),Gunakan tombol refresh untuk memperbarui status antrian.,"Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",kenapa pasien masih terlihat belum dilayani padahal sudah masuk poli case,gunakan tombol refresh untuk memperbarui status antrian
antrian_tidak_update,Kenapa pasien masih terlihat belum dilayani padahal sudah masuk poli? (case 15),Pastikan status pelayanan pasien sudah diperbarui oleh petugas.,"Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",kenapa pasien masih terlihat belum dilayani padahal sudah masuk poli case,pastikan status pelayanan pasien sudah diperbarui oleh petugas
antrian_tidak_update,Kenapa pasien masih terlihat belum dilayani padahal sudah masuk poli? (case 15),Cek koneksi jaringan agar sinkronisasi antrian berjalan normal.,"Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",kenapa pasien masih terlihat belum dilayani padahal sudah masuk poli case,cek koneksi jaringan agar sinkronisasi antrian berjalan normal
antrian_tidak_update,"Antrian tidak update otomatis, harus bagaimana? (case 15)",Gunakan tombol refresh untuk memperbarui status antrian.,"Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",antrian tidak update otomatis harus bagaimana case,gunakan tombol refresh untuk memperbarui status antrian
antrian_tidak_update,"Antrian tidak update otomatis, harus bagaimana? (case 15)",Pastikan status pelayanan pasien sudah diperbarui oleh petugas.,"Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",antrian tidak update otomatis harus bagaimana case,pastikan status pelayanan pasien sudah diperbarui oleh petugas
antrian_tidak_update,"Antrian tidak update otomatis, harus bagaimana? (case 15)",Cek koneksi jaringan agar sinkronisasi antrian berjalan normal.,"Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",antrian tidak update otomatis harus bagaimana case,cek koneksi jaringan agar sinkronisasi antrian berjalan normal
gagal_sinkron_satusehat,Kenapa data pasien tidak masuk ke SATUSEHAT? (case 15),Pastikan koneksi ke server SATUSEHAT aktif dan stabil.,"Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",kenapa data pasien tidak masuk ke satusehat case,pastikan koneksi ke server satusehat aktif dan stabil
gagal_sinkron_satusehat,Kenapa data pasien tidak masuk ke SATUSEHAT? (case 15),"Periksa apakah data pasien sudah lengkap (NIK, tanggal lahir, alamat).","Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",kenapa data pasien tidak masuk ke satusehat case,periksa apakah data pasien sudah lengkap nik tanggal lahir alamat
gagal_sinkron_satusehat,Kenapa data pasien tidak masuk ke SATUSEHAT? (case 15),Coba lakukan sinkronisasi ulang dari menu pendaftaran pasien.,"Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",kenapa data pasien tidak masuk ke satusehat case,coba lakukan sinkronisasi ulang dari menu pendaftaran pasien
gagal_sinkron_satusehat,"Sinkronisasi SATUSEHAT gagal, apa solusinya? (case 15)",Pastikan koneksi ke server SATUSEHAT aktif dan stabil.,"Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",sinkronisasi satusehat gagal apa solusinya case,pastikan koneksi ke server satusehat aktif dan stabil
gagal_sinkron_satusehat,"Sinkronisasi SATUSEHAT gagal, apa solusinya? (case 15)","Periksa apakah data pasien sudah lengkap (NIK, tanggal lahir, alamat).","Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",sinkronisasi satusehat gagal apa solusinya case,periksa apakah data pasien sudah lengkap nik tanggal lahir alamat
gagal_sinkron_satusehat,"Sinkronisasi SATUSEHAT gagal, apa solusinya? (case 15)",Coba lakukan sinkronisasi ulang dari menu pendaftaran pasien.,"Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",sinkronisasi satusehat gagal apa solusinya case,coba lakukan sinkronisasi ulang dari menu pendaftaran pasien
gagal_sinkron_satusehat,Sistem tidak bisa kirim data ke SATUSEHAT. (case 15),Pastikan koneksi ke server SATUSEHAT aktif dan stabil.,"Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",sistem tidak bisa kirim data ke satusehat case,pastikan koneksi ke server satusehat aktif dan stabil
gagal_sinkron_satusehat,Sistem tidak bisa kirim data ke SATUSEHAT. (case 15),"Periksa apakah data pasien sudah lengkap (NIK, tanggal lahir, alamat).","Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",sistem tidak bisa kirim data ke satusehat case,periksa apakah data pasien sudah lengkap nik tanggal lahir alamat
gagal_sinkron_satusehat,Sistem tidak bisa kirim data ke SATUSEHAT. (case 15),Coba lakukan sinkronisasi ulang dari menu pendaftaran pasien.,"Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",sistem tidak bisa kirim data ke satusehat case,coba lakukan sinkronisasi ulang dari menu pendaftaran pasien
gagal_simpan_data,Kenapa data pasien baru tidak bisa disimpan? (case 16),"Pastikan semua kolom wajib sudah diisi dengan benar (nama, NIK, tanggal lahir, nomor HP).","Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",kenapa data pasien baru tidak bisa disimpan case,pastikan semua kolom wajib sudah diisi dengan benar nama nik tanggal lahir nomor hp
gagal_simpan_data,Kenapa data pasien baru tidak bisa disimpan? (case 16),Cek apakah data pasien sudah ada sebelumnya untuk menghindari duplikasi.,"Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",kenapa data pasien baru tidak bisa disimpan case,cek apakah data pasien sudah ada sebelumnya untuk menghindari duplikasi
gagal_simpan_data,Kenapa data pasien baru tidak bisa disimpan? (case 16),Coba refresh halaman atau login ulang jika tombol simpan masih tidak berfungsi.,"Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",kenapa data pasien baru tidak bisa disimpan case,coba refresh halaman atau login ulang jika tombol simpan masih tidak berfungsi
gagal_simpan_data,"Sistem error saat menyimpan data pasien, apa solusinya? (case 16)","Pastikan semua kolom wajib sudah diisi dengan benar (nama, NIK, tanggal lahir, nomor HP).","Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",sistem error saat menyimpan data pasien apa solusinya case,pastikan semua kolom wajib sudah diisi dengan benar nama nik tanggal lahir nomor hp
gagal_simpan_data,"Sistem error saat menyimpan data pasien, apa solusinya? (case 16)",Cek apakah data pasien sudah ada sebelumnya untuk menghindari duplikasi.,"Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",sistem error saat menyimpan data pasien apa solusinya case,cek apakah data pasien sudah ada sebelumnya untuk menghindari duplikasi
gagal_simpan_data,"Sistem error saat menyimpan data pasien, apa solusinya? (case 16)",Coba refresh halaman atau login ulang jika tombol simpan masih tidak berfungsi.,"Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",sistem error saat menyimpan data pasien apa solusinya case,coba refresh halaman atau login ulang jika tombol simpan masih tidak berfungsi
gagal_simpan_data,Kenapa tombol simpan tidak berfungsi? (case 16),"Pastikan semua kolom wajib sudah diisi dengan benar (nama, NIK, tanggal lahir, nomor HP).","Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",kenapa tombol simpan tidak berfungsi case,pastikan semua kolom wajib sudah diisi dengan benar nama nik tanggal lahir nomor hp
gagal_simpan_data,Kenapa tombol simpan tidak berfungsi? (case 16),Cek apakah data pasien sudah ada sebelumnya untuk menghindari duplikasi.,"Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",kenapa tombol simpan tidak berfungsi case,cek apakah data pasien sudah ada sebelumnya untuk menghindari duplikasi
gagal_simpan_data,Kenapa tombol simpan tidak berfungsi? (case 16),Coba refresh halaman atau login ulang jika tombol simpan masih tidak berfungsi.,"Pendaftaran Rawat Jalan, Pendaftaran Rawat Darurat, Pendaftaran Rawat Inap",kenapa tombol simpan tidak berfungsi case,coba refresh halaman atau login ulang jika tombol simpan masih tidak berfungsi
cetak_gagal,"Saya tidak bisa mencetak surat kontrol pasien, bagaimana solusinya? (case 16)",Periksa apakah nomor rekam medis dan nomor surat kontrol sudah valid.,"Surat Kontrol Non BPJS, Pendaftaran Rawat Jalan, Update Data Pendaftaran",saya tidak bisa mencetak surat kontrol pasien bagaimana solusinya case,periksa apakah nomor rm dan nomor surat kontrol sudah valid
cetak_gagal,"Saya tidak bisa mencetak surat kontrol pasien, bagaimana solusinya? (case 16)",Pastikan koneksi printer berjalan normal dan driver terpasang dengan benar.,"Surat Kontrol Non BPJS, Pendaftaran Rawat Jalan, Update Data Pendaftaran",saya tidak bisa mencetak surat kontrol pasien bagaimana solusinya case,pastikan koneksi printer berjalan normal dan driver terpasang dengan benar
cetak_gagal,"Saya tidak bisa mencetak surat kontrol pasien, bagaimana solusinya? (case 16)",Coba cetak ulang setelah melakukan refresh data.,"Surat Kontrol Non BPJS, Pendaftaran Rawat Jalan, Update Data Pendaftaran",saya tidak bisa mencetak surat kontrol pasien bagaimana solusinya case,coba cetak ulang setelah melakukan refresh data
cetak_gagal,Kenapa nota registrasi tidak bisa dicetak? (case 16),Periksa apakah nomor rekam medis dan nomor surat kontrol sudah valid.,"Surat Kontrol Non BPJS, Pendaftaran Rawat Jalan, Update Data Pendaftaran",kenapa nota registrasi tidak bisa dicetak case,periksa apakah nomor rm dan nomor surat kontrol sudah valid
cetak_gagal,Kenapa nota registrasi tidak bisa dicetak? (case 16),Pastikan koneksi printer berjalan normal dan driver terpasang dengan benar.,"Surat Kontrol Non BPJS, Pendaftaran Rawat Jalan, Update Data Pendaftaran",kenapa nota registrasi tidak bisa dicetak case,pastikan koneksi printer berjalan normal dan driver terpasang dengan benar
cetak_gagal,Kenapa nota registrasi tidak bisa dicetak? (case 16),Coba cetak ulang setelah melakukan refresh data.,"Surat Kontrol Non BPJS, Pendaftaran Rawat Jalan, Update Data Pendaftaran",kenapa nota registrasi tidak bisa dicetak case,coba cetak ulang setelah melakukan refresh data
cetak_gagal,Printer tidak merespons saat mencetak ID card pasien. (case 16),Periksa apakah nomor rekam medis dan nomor surat kontrol sudah valid.,"Surat Kontrol Non BPJS, Pendaftaran Rawat Jalan, Update Data Pendaftaran",printer tidak merespons saat mencetak id card pasien case,periksa apakah nomor rm dan nomor surat kontrol sudah valid
cetak_gagal,Printer tidak merespons saat mencetak ID card pasien. (case 16),Pastikan koneksi printer berjalan normal dan driver terpasang dengan benar.,"Surat Kontrol Non BPJS, Pendaftaran Rawat Jalan, Update Data Pendaftaran",printer tidak merespons saat mencetak id card pasien case,pastikan koneksi printer berjalan normal dan driver terpasang dengan benar
cetak_gagal,Printer tidak merespons saat mencetak ID card pasien. (case 16),Coba cetak ulang setelah melakukan refresh data.,"Surat Kontrol Non BPJS, Pendaftaran Rawat Jalan, Update Data Pendaftaran",printer tidak merespons saat mencetak id card pasien case,coba cetak ulang setelah melakukan refresh data
status_booking_salah,"Pasien sudah bayar via Xendit, tapi status booking masih pending. (case 16)","Coba lakukan refresh data di menu Booking Online, pastikan pembayaran sudah masuk.",Booking Online,pasien sudah bayar via xendit tapi status booking masih pending case,coba lakukan refresh data di menu booking online pastikan pembayaran sudah masuk
status_booking_salah,"Pasien sudah bayar via Xendit, tapi status booking masih pending. (case 16)","Jika status masih salah, cek laporan pembayaran Xendit.",Booking Online,pasien sudah bayar via xendit tapi status booking masih pending case,jika status masih salah cek laporan pembayaran xendit
status_booking_salah,"Pasien sudah bayar via Xendit, tapi status booking masih pending. (case 16)",Hubungi bagian administrasi keuangan jika transaksi sudah benar tapi status belum sesuai.,Booking Online,pasien sudah bayar via xendit tapi status booking masih pending case,hubungi bagian administrasi keuangan jika transaksi sudah benar tapi status belum sesuai
status_booking_salah,Kenapa status booking pasien berubah jadi batal padahal sudah konfirmasi? (case 16),"Coba lakukan refresh data di menu Booking Online, pastikan pembayaran sudah masuk.",Booking Online,kenapa status booking pasien berubah jadi batal padahal sudah konfirmasi case,coba lakukan refresh data di menu booking online pastikan pembayaran sudah masuk
status_booking_salah,Kenapa status booking pasien berubah jadi batal padahal sudah konfirmasi? (case 16),"Jika status masih salah, cek laporan pembayaran Xendit.",Booking Online,kenapa status booking pasien berubah jadi batal padahal sudah konfirmasi case,jika status masih salah cek laporan pembayaran xendit
status_booking_salah,Kenapa status booking pasien berubah jadi batal padahal sudah konfirmasi? (case 16),Hubungi bagian administrasi keuangan jika transaksi sudah benar tapi status belum sesuai.,Booking Online,kenapa status booking pasien berubah jadi batal padahal sudah konfirmasi case,hubungi bagian administrasi keuangan jika transaksi sudah benar tapi status belum sesuai
status_booking_salah,"Booking online tidak sesuai dengan status pembayaran, bagaimana? (case 16)","Coba lakukan refresh data di menu Booking Online, pastikan pembayaran sudah masuk.",Booking Online,booking online tidak sesuai dengan status pembayaran bagaimana case,coba lakukan refresh data di menu booking online pastikan pembayaran sudah masuk
status_booking_salah,"Booking online tidak sesuai dengan status pembayaran, bagaimana? (case 16)","Jika status masih salah, cek laporan pembayaran Xendit.",Booking Online,booking online tidak sesuai dengan status pembayaran bagaimana case,jika status masih salah cek laporan pembayaran xendit
status_booking_salah,"Booking online tidak sesuai dengan status pembayaran, bagaimana? (case 16)",Hubungi bagian administrasi keuangan jika transaksi sudah benar tapi status belum sesuai.,Booking Online,booking online tidak sesuai dengan status pembayaran bagaimana case,hubungi bagian administrasi keuangan jika transaksi sudah benar tapi status belum sesuai
